school_name,njcaa_season,division,team_id,season
San Jacinto-North,2018-19,div1,sanjacintocollegenorth,2019
Santa Fe,2018-19,div1,santafecollege,2019
Seminole State (FL),2018-19,div1,seminolestatecollegeofflorida,2019
Seminole State (OK),2018-19,div1,seminolestatecollegeok,2019
Seward County,2018-19,div1,sewardcountycommunitycollege,2019
Shawnee,2018-19,div1,shawneecommunitycollege,2019
Shelton State,2018-19,div1,sheltonstatecommunitycollege,2019
Snead State,2018-19,div1,sneadstatecommunitycollege,2019
Southeast,2018-19,div1,southeastcommunitycollege,2019
Southeastern Illinois,2018-19,div1,southeasternillinoiscollege,2019
Southern Union State,2018-19,div1,southernunionstatecommunitycollege,2019
South Florida State,2018-19,div1,southfloridastatecollege,2019
South Georgia State,2018-19,div1,southgeorgiastatecollege,2019
South Mountain,2018-19,div1,southmountaincommunitycollege,2019
South Suburban,2018-19,div1,southsuburbancollege,2019
Southwestern,2018-19,div1,southwesterncommunitycollege,2019
Southwestern Illinois,2018-19,div1,southwesternillinoiscollege,2019
Southwest Tennessee,2018-19,div1,southwesttennesseecommunitycollege,2019
Spartanburg Methodist,2018-19,div1,spartanburgmethodist,2019
State College of Florida,2018-19,div1,statecollegeoffloridamanateesaraso,2019
State Fair,2018-19,div1,statefaircommunitycollege,2019
St. Charles,2018-19,div1,stcharlescommunitycollege,2019
St. Johns River State,2018-19,div1,stjohnsriverstatecollege,2019
St. Louis,2018-19,div1,stlouiscommunitycollege,2019
St. Petersburg,2018-19,div1,stpetersburgcollege,2019
Tallahassee,2018-19,div1,tallahasseecommunitycollege,2019
Temple,2018-19,div1,templecollege,2019
Three Rivers,2018-19,div1,threeriverscommunitycollegemo,2019
Trinidad State,2018-19,div1,trinidadstatejuniorcollege,2019
Triton,2018-19,div1,tritoncollege,2019
USC Lancaster,2018-19,div1,usclancaster,2019
USC Salkehatchie,2018-19,div1,uscsalkehatchie,2019
USC Sumter,2018-19,div1,uscsumter,2019
USC Union,2018-19,div1,uscunion,2019
Utah State Eastern,2018-19,div1,utahstateeastern,2019
Vernon,2018-19,div1,vernoncollege,2019
Volunteer State,2018-19,div1,volunteerstatecommunitycollege,2019
Wabash Valley,2018-19,div1,wabashvalleycollege,2019
Wallace-Dothan,2018-19,div1,wallacecommunitycollegedothan,2019
Wallace-Selma,2018-19,div1,wallacecommunitycollegeselma,2019
Wallace State,2018-19,div1,wallacestatecommunitycollegehancevil,2019
Walters State,2018-19,div1,waltersstatecommunitycollege,2019
Weatherford,2018-19,div1,weatherfordcollege,2019
Western Nebraska,2018-19,div1,westernnebraskacommunitycollege,2019
Western Texas,2018-19,div1,westerntexascollege,2019
West Georgia Tech,2018-19,div1,westgeorgiatechnicalcollege,2019
Wharton County,2018-19,div1,whartoncountyjuniorcollege,2019
Yavapai,2018-19,div1,yavapaicollege,2019
Allegany Maryland,2018-19,div2,alleganycollegeofmaryland,2019
Marian-Ancilla,2018-19,div2,ancillacollege,2019
Anne Arundel,2018-19,div2,annearundelcommunitycollege,2019
ASA Miami,2018-19,div2,asacollegemiami,2019
Bay College,2018-19,div2,baycollege,2019
Bismarck State,2018-19,div2,bismarckstatecollege,2019
Black Hawk-Moline,2018-19,div2,blackhawkcollegemoline,2019
Brunswick,2018-19,div2,brunswickcommunitycollege,2019
Bryant & Stratton (VA),2018-19,div2,bryantstrattoncollegeva,2019
Bryant & Stratton College (WI),2018-19,div2,bryantstrattoncollegewi,2019
Carl Albert State,2018-19,div2,carlalbertstatecollege,2019
Carl Sandburg,2018-19,div2,carlsandburgcollege,2019
Catawba Valley,2018-19,div2,catawbavalleycommunitycollege,2019
CCBC Catonsville,2018-19,div2,ccbccatonsville,2019
CCBC Dundalk,2018-19,div2,ccbcdundalk,2019
CCBC Essex,2018-19,div2,ccbcessex,2019
Cecil,2018-19,div2,cecilcollege,2019
Chandler-Gilbert,2018-19,div2,chandlergilbertcommunitycollege,2019
Chesapeake,2018-19,div2,chesapeakecollege,2019
Clark State,2018-19,div2,clarkstatecommunitycollege,2019
Coahoma,2018-19,div2,coahomacommunitycollege,2019
Lake County,2018-19,div2,collegeoflakecounty,2019
Southern Maryland,2018-19,div2,collegeofsouthernmaryland,2019
Copiah-Lincoln,2018-19,div2,copiahlincolncommunitycollege,2019
Morris,2018-19,div2,countycollegeofmorris,2019
Cuyahoga,2018-19,div2,cuyahogacommunitycollege,2019
Dakota,2018-19,div2,dakotacollegeatbottineau,2019
Dakota County Tech,2018-19,div2,dakotacountytechnicalcollege,2019
Danville Area,2018-19,div2,danvilleareacommunitycollege,2019
Dawson,2018-19,div2,dawsoncommunitycollege,2019
Delaware Tech,2018-19,div2,delawaretechnicalcommunitycollege,2019
Des Moines Area,2018-19,div2,desmoinesareacommunitycollege,2019
Dutchess,2018-19,div2,dutchesscommunitycollege,2019
East Central (MS),2018-19,div2,eastcentralcommunitycollege,2019
East Mississippi,2018-19,div2,eastmississippicommunitycollege,2019
Edison State,2018-19,div2,edisoncommunitycollege,2019
Ellsworth,2018-19,div2,ellsworthcommunitycollege,2019
Fayetteville Tech,2018-19,div2,fayettevilletechnicalcommunitycollege,2019
Frederick,2018-19,div2,frederickcommunitycollege,2019
Garrett,2018-19,div2,garrettcollege,2019
GateWay (AZ),2018-19,div2,gatewaycommunitycollegeaz,2019
Glendale,2018-19,div2,glendalecommunitycollege,2019
Glen Oaks,2018-19,div2,glenoakscommunitycollege,2019
Grand Rapids,2018-19,div2,grandrapidscommunitycollege,2019
Guilford Tech,2018-19,div2,guilfordtechnicalcommunitycollege,2019
Heartland,2018-19,div2,heartlandcommunitycollege,2019
Henry Ford,2018-19,div2,henryfordcollege,2019
Hesston,2018-19,div2,hesstoncollege,2019
Highland (IL),2018-19,div2,highlandcommunitycollegeillinois,2019
Hinds,2018-19,div2,hindscommunitycollege,2019
Holmes,2018-19,div2,holmescommunitycollege,2019
Illinois Central,2018-19,div2,illinoiscentralcollege,2019
Iowa Central,2018-19,div2,iowacentralcommunitycollege,2019
Iowa Lakes,2018-19,div2,iowalakescommunitycollege,2019
Itawamba,2018-19,div2,itawambacommunitycollege,2019
Ivy Tech Fort Wayne,2018-19,div2,ivytechcommunitycollegenortheast,2019
Jackson,2018-19,div2,jacksoncollege,2019
John Wood,2018-19,div2,johnwoodcommunitycollege,2019
Jones,2018-19,div2,jonescollege,2019
Kalamazoo Valley,2018-19,div2,kalamazoovalleycommunitycollege,2019
Kankakee,2018-19,div2,kankakeecommunitycollege,2019
Kellogg,2018-19,div2,kelloggcommunitycollege,2019
Kirkwood,2018-19,div2,kirkwoodcommunitycollege,2019
Lackawanna,2018-19,div2,lackawannacollege,2019
Lakeland,2018-19,div2,lakelandcommunitycollege,2019
Lake Michigan,2018-19,div2,lakemichigancollege,2019
Lake Region State,2018-19,div2,lakeregionstatecollegend,2019
Lansing,2018-19,div2,lansingcommunitycollege,2019
Lehigh Carbon,2018-19,div2,lehighcarboncommunitycollege,2019
Lenoir,2018-19,div2,lenoircommunitycollege,2019
Lewis & Clark,2018-19,div2,lewisclarkcommunitycollege,2019
Lincoln Land,2018-19,div2,lincolnlandcommunitycollege,2019
LSU Eunice,2018-19,div2,louisianastateuniversityeunice,2019
Macomb,2018-19,div2,macombcommunitycollege,2019
Madison,2018-19,div2,madisoncollege,2019
McHenry County,2018-19,div2,mchenrycountycollege,2019
Mercer County,2018-19,div2,mercercountycommunitycollege,2019
Mercyhurst North East,2018-19,div2,mercyhurstnortheast,2019
Meridian,2018-19,div2,meridiancommunitycollege,2019
Mesa,2018-19,div2,mesacommunitycollege,2019
Mid Michigan,2018-19,div2,midmichigancollege,2019
Miles,2018-19,div2,milescommunitycollege,2019
Mississippi Delta,2018-19,div2,mississippideltacommunitycollege,2019
Mississippi Gulf Coast,2018-19,div2,mississippigulfcoastcommunitycollege,2019
Monroe CC,2018-19,div2,monroecommunitycollege,2019
Montgomery,2018-19,div2,montgomerycollegemd,2019
Moraine Valley,2018-19,div2,morainevalleycommunitycollege,2019
Morton,2018-19,div2,mortoncollege,2019
Mott,2018-19,div2,mottcommunitycollege,2019
Murray State,2018-19,div2,murraystatecollege,2019
Muskegon,2018-19,div2,muskegoncommunitycollege,2019
Northeast,2018-19,div2,northeastcommunitycollege,2019
Northeast Mississippi,2018-19,div2,northeastmississippicommunitycollege,2019
Northern Oklahoma Enid,2018-19,div2,northernoklahomacollegeenid,2019
Northern Oklahoma Tonkawa,2018-19,div2,northernoklahomacollegetonkawa,2019
North Iowa Area,2018-19,div2,northiowaareacommunitycollege,2019
Northwest Mississippi,2018-19,div2,northwestmississippicommunitycollege,2019
Orange County,2018-19,div2,orangecountycommunitycollege,2019
Paradise Valley,2018-19,div2,paradisevalleycommunitycollege,2019
Parkland,2018-19,div2,parklandcollege,2019
Pasco-Hernando State,2018-19,div2,pascohernandostatecollege,2019
Patrick & Henry,2018-19,div2,patrickhenrycommunitycollege,2019
Camp,2018-19,div2,pauldcampcommunitycollege,2019
Pearl River,2018-19,div2,pearlrivercommunitycollege,2019
Phoenix,2018-19,div2,phoenixcollege,2019
Pitt,2018-19,div2,pittcommunitycollege,2019
Prairie State,2018-19,div2,prairiestatecollege,2019
Raritan Valley,2018-19,div2,raritanvalleycommunitycollege,2019
Redlands,2018-19,div2,redlandscommunitycollege,2019
Rockland,2018-19,div2,rocklandcommunitycollege,2019
Rowan Burlington,2018-19,div2,rowancollegeatburlingtoncounty,2019
Sauk Valley,2018-19,div2,saukvalleycommunitycollege,2019
Scottsdale,2018-19,div2,scottsdalecommunitycollege,2019
Sinclair,2018-19,div2,sinclaircommunitycollege,2019
Southeastern,2018-19,div2,southeasterncommunitycollege,2019
Southeastern-Whiteville,2018-19,div2,southeasterncommunitycollegewhitevill,2019
Southwest Mississippi,2018-19,div2,southwestmississippicommunitycollege,2019
Spoon River,2018-19,div2,spoonrivercollege,2019
St. Clair County,2018-19,div2,stclaircountycommunitycollege,2019
Sullivan County,2018-19,div2,sullivancountycommunitycollege,2019
Sussex County,2018-19,div2,sussexcountycommunitycollege,2019
Ulster County,2018-19,div2,ulstercountycommunitycollege,2019
UConn Avery Point,2018-19,div2,universityofconnecticutataverypoint,2019
Vincennes,2018-19,div2,vincennesuniversity,2019
Wake Tech,2018-19,div2,waketechnicalcommunitycollege,2019
Westchester,2018-19,div2,westchestercommunitycollege,2019
Western Oklahoma State,2018-19,div2,westernoklahomastatecollege,2019
Williston State,2018-19,div2,willistonstatecollege,2019
Anoka-Ramsey,2018-19,div3,anokaramseycommunitycollege,2019
Atlantic Cape,2018-19,div3,atlanticcapecommunitycollege,2019
Bergen,2018-19,div3,bergencommunitycollege,2019
Borough of Manhattan,2018-19,div3,boroughofmanhattancommunitycollege,2019
Bronx,2018-19,div3,bronxcommunitycollege,2019
Brookdale,2018-19,div3,brookdalecommunitycollege,2019
Dallas College - Brookhaven,2018-19,div3,brookhavencollege,2019
Bucks County,2018-19,div3,buckscountycommunitycollege,2019
Bunker Hill,2018-19,div3,bunkerhillcommunitycollege,2019
Butler County,2018-19,div3,butlercountycommunitycollegepa,2019
Camden County,2018-19,div3,camdencountycollege,2019
Cayuga,2018-19,div3,cayugacommunitycollege,2019
Allegheny County-Boyce,2018-19,div3,ccofalleghenycountyboyce,2019
Allegheny County-South,2018-19,div3,ccofalleghenycountysouth,2019
Dallas College - Cedar Valley,2018-19,div3,cedarvalleycollege,2019
Central Lakes,2018-19,div3,centrallakescollegebrainerd,2019
Century,2018-19,div3,centurycollege,2019
Coastal Bend,2018-19,div3,coastalbendcollege,2019
DuPage,2018-19,div3,collegeofdupage,2019
Rhode Island,2018-19,div3,communitycollegeofrhodeisland,2019
Corning,2018-19,div3,corningcommunitycollege,2019
RCSJ Cumberland,2018-19,div3,cumberlandcountycollege,2019
Delaware County,2018-19,div3,delawarecountycommunitycollege,2019
Delta,2018-19,div3,deltacollege,2019
Eastern Gateway Community College,2018-19,div3,easterngatewaycommunitycollege,2019
Dallas College - Eastfield,2018-19,div3,eastfieldcollege,2019
Elgin,2018-19,div3,elgincommunitycollege,2019
Erie,2018-19,div3,eriecommunitycollege,2019
Finger Lakes,2018-19,div3,fingerlakescommunitycollege,2019
Fulton-Montgomery,2018-19,div3,fultonmontgomerycommunitycollege,2019
Genesee,2018-19,div3,geneseecommunitycollege,2019
Harper,2018-19,div3,harpercollege,2019
Herkimer,2018-19,div3,herkimercollege,2019
Minnesota North College - Hibbing,2018-19,div3,hibbingcommunitycollege,2019
Holyoke,2018-19,div3,holyokecommunitycollege,2019
Hudson Valley,2018-19,div3,hudsonvalleycommunitycollege,2019
Illinois Valley,2018-19,div3,illinoisvalleycommunitycollege,2019
Minnesota North College - Itasca,2018-19,div3,itascacommunitycollege,2019
Jamestown,2018-19,div3,jamestowncommunitycollege,2019
Jefferson (NY),2018-19,div3,jeffersoncommunitycollege,2019
Joliet,2018-19,div3,jolietjuniorcollege,2019
Kingsborough,2018-19,div3,kingsboroughcommunitycollege,2019
Lorain County,2018-19,div3,loraincountycommunitycollege,2019
Manor,2018-19,div3,manorcollege,2019
Massasoit,2018-19,div3,massasoitcommunitycollege,2019
Minnesota North College - Mesabi Range,2018-19,div3,mesabirangectc,2019
Middlesex College,2018-19,div3,middlesexcountycollege,2019
Milwaukee Area Tech,2018-19,div3,milwaukeeareatechnicalcollege,2019
Minnesota State,2018-19,div3,minnesotastatecommunityandtechnical,2019
Minnesota West,2018-19,div3,minnesotawestcommunitytechnicalcol,2019
Mohawk Valley,2018-19,div3,mohawkvalleycommunitycollege,2019
Monroe College - Bronx,2018-19,div3,monroecollegebronx,2019
Montgomery County,2018-19,div3,montgomerycountycommunitycollegepa,2019
Dallas College - Mountain View,2018-19,div3,mountainviewcollege,2019
Nassau,2018-19,div3,nassaucommunitycollege,2019
Niagara County,2018-19,div3,niagaracountycommunitycollege,2019
Northampton,2018-19,div3,northamptoncommunitycollege,2019
North Arkansas,2018-19,div3,northarkansascollege,2019
Northern Essex,2018-19,div3,northernessexcommunitycollege,2019
Dallas College - North Lake,2018-19,div3,northlakecollege,2019
Northland,2018-19,div3,northlandcommunitytechnicalcollege,2019
Oakton,2018-19,div3,oaktoncommunitycollege,2019
Ocean County,2018-19,div3,oceancountycollege,2019
Onondaga,2018-19,div3,onondagacommunitycollege,2019
Owens,2018-19,div3,owenscommunitycollege,2019
Prince George's,2018-19,div3,princegeorgescommunitycollege,2019
Queensborough,2018-19,div3,queensboroughcommunitycollege,2019
Quinsigamond,2018-19,div3,quinsigamondcommunitycollege,2019
Minnesota North College - Rainy River,2018-19,div3,rainyrivercommunitycollege,2019
Dallas College - Richland,2018-19,div3,richlandcollege,2019
Ridgewater,2018-19,div3,ridgewatercollege,2019
Riverland,2018-19,div3,riverlandcommunitycollege,2019
Rochester,2018-19,div3,rochestercommunityandtechnicalcolleg,2019
Rockingham,2018-19,div3,rockinghamcommunitycollege,2019
Rock Valley,2018-19,div3,rockvalleycollege,2019
RCSJ Gloucester,2018-19,div3,rowancollegeatgloucestercounty,2019
Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
Schoolcraft,2018-19,div3,schoolcraftcollege,2019
St. Cloud Tech,2018-19,div3,stcloudtechnicalcommunitycollege,2019
Suffolk County,2018-19,div3,suffolkcc,2019
SUNY Adirondack,2018-19,div3,sunyadirondack,2019
SUNY Broome,2018-19,div3,sunybroomecommunitycollege,2019
Surry,2018-19,div3,surrycommunitycollege,2019
Virginia Peninsula Community College,2018-19,div3,thomasnelsoncommunitycollege,2019
Tompkins Cortland,2018-19,div3,tompkinscortlandcommunitycollege,2019
Tyler,2018-19,div3,tylerjuniorcollege,2019
Union,2018-19,div3,unioncountycollege,2019
Valley Forge Military,2018-19,div3,valleyforgemilitarycollege,2019
Minnesota North College - Vermilion,2018-19,div3,vermilioncommunitycollege,2019
Waubonsee,2018-19,div3,waubonseecommunitycollege,2019
Western Tech,2018-19,div3,westerntechnicalcollege,2019
Westmoreland,2018-19,div3,westmorelandcountycommunitycollege,2019
Abraham Baldwin,2019-20,div1,abrahambaldwinagriculturalcollege,2020
Allen County,2019-20,div1,allencountycommunitycollege,2020
Alvin,2019-20,div1,alvincommunitycollege,2020
Andrew,2019-20,div1,andrewcollege,2020
Angelina,2019-20,div1,angelinacollege,2020
Arizona Western,2019-20,div1,arizonawesterncollege,2020
Arkansas Baptist,2019-20,div1,arkansasbaptistcollege,2020
ASA New York,2019-20,div1,asabrooklynavengers,2020
Barton,2019-20,div1,bartoncommunitycollege,2020
Baton Rouge,2019-20,div1,batonrougecommunitycollege,2020
Bevill State,2019-20,div1,bevillstatecommunitycollege,2020
Bishop State,2019-20,div1,bishopstatecommunitycollege,2020
Blinn,2019-20,div1,blinncollege,2020
Bossier Parish,2019-20,div1,bossierparishcommunitycollege,2020
Broward,2019-20,div1,browardcollege,2020
Butler,2019-20,div1,butlercommunitycollegeks,2020
Calhoun,2019-20,div1,calhouncommunitycollege,2020
Central Alabama,2019-20,div1,centralalabamacommunitycollege,2020
Central Arizona,2019-20,div1,centralarizonacollege,2020
Chattahoochee Valley,2019-20,div1,chattahoocheevalleycommunitycollege,2020
Chattanooga State,2019-20,div1,chattanoogastatecommunitycollege,2020
Chipola,2019-20,div1,chipolacollege,2020
Cisco,2019-20,div1,ciscocollege,2020
Clarendon,2019-20,div1,clarendoncollege,2020
Cleveland State,2019-20,div1,clevelandstatecommunitycollege,2020
Cloud County,2019-20,div1,cloudcountycommunitycollege,2020
Coastal Alabama - Brewton,2019-20,div1,coastalalabamaeast,2020
Coastal Alabama - Monroeville,2019-20,div1,coastalalabamanorth,2020
Coastal Alabama - Bay Minette,2019-20,div1,coastalalabamasouth,2020
Cochise,2019-20,div1,cochisecollege,2020
Coffeyville,2019-20,div1,coffeyvillecommunitycollege,2020
Colby,2019-20,div1,colbycommunitycollege,2020
Central Florida,2019-20,div1,collegeofcentralflorida,2020
Southern Idaho,2019-20,div1,collegeofsouthernidaho,2020
Southern Nevada,2019-20,div1,collegeofsouthernnevada,2020
Colorado Northwestern,2019-20,div1,coloradonorthwesterncommunitycollege,2020
Columbia State,2019-20,div1,columbiastatecommunitycollege,2020
Connors State,2019-20,div1,connorsstatecollege,2020
Cowley,2019-20,div1,cowleycountycommunitycollege,2020
Crowder,2019-20,div1,crowdercollege,2020
Daytona State,2019-20,div1,daytonastatecollege,2020
Delgado,2019-20,div1,delgadocommunitycollege,2020
Dodge City,2019-20,div1,dodgecitycommunitycollege,2020
Dyersburg State,2019-20,div1,dyersburgstatecommunitycollege,2020
