season,njcaa_season,team,team_id,player_id,player_name,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2024,2023-24,Andrew,andrewcollege,austinwrightj72h,Austin Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,aydengarmon29au,Ayden Garmon,0.0,0.0,0.0,0.0,0.1,2.0,3.0,3.0,15.0,3.0,1.0,,270.0,2.0,170.0,180.0,90.0,1350.0,270.0,0.2,270.0
2024,2023-24,Andrew,andrewcollege,bradensimmonsc4u6,Braden Simmons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,braydenfordhamybfx,Brayden Fordham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,brynpeacockf9x7,Bryn Peacock,2.0,1.0,0.0,0.0,9.0,11.0,7.0,4.0,6.0,1.0,12.0,1.0,4.0,142.0,1.889,11.0,12.0,6.0,1.0,0.167,7.0
2024,2023-24,Andrew,andrewcollege,brysonbrookshire9uqj,Bryson Brookshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,charliekappdl8r,Charlie Kapp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,crispinbrockingtonlxyq,Crispin Brockington,0.0,0.0,0.0,0.0,2.2,2.0,1.0,1.0,3.0,2.0,2.0,,4.091,139.0,2.273,8.182,8.182,12.273,8.182,0.667,4.091
2024,2023-24,Andrew,andrewcollege,danieldickeytyg7,Daniel Dickey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,danielriverakubc,Daniel Rivera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,dominicelampoqe,Dominic Elam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,elimullisu7j7,Eli Mullis,3.0,2.0,1.0,0.0,12.1,18.0,9.0,8.0,9.9,3.0,19.0,0.667,5.95,95.0,2.306,13.388,14.132,7.364,2.231,0.303,6.694
2024,2023-24,Andrew,andrewcollege,gagefullerton758e,Gage Fullerton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,hoganmayhewgzcf,Hogan Mayhew,1.0,0.0,1.0,0.0,10.3,10.0,8.0,5.0,11.86,6.0,8.0,0.0,4.369,130.0,2.122,8.738,6.99,10.363,5.243,0.506,6.99
2024,2023-24,Andrew,andrewcollege,jamestrammelly7ht,James Trammell,0.0,0.0,1.0,0.0,2.1,5.0,8.0,4.0,14.0,1.0,2.0,0.0,17.143,33.0,9.048,21.429,8.571,60.0,4.286,0.071,34.286
2024,2023-24,Andrew,andrewcollege,jordanbayneszmm2,Jordan Baynes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,joshmcdonald7waq,Josh McDonald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,kadehaywood043j,Kade Haywood,4.0,1.0,1.0,0.0,15.0,20.0,17.0,14.0,6.06,3.0,7.0,0.5,8.4,68.0,1.737,12.0,4.2,3.636,1.8,0.495,10.2
2024,2023-24,Andrew,andrewcollege,kamtaylora12l,Kam Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,keatonprior3g8c,Keaton Prior,3.0,2.0,1.0,0.0,19.3,19.0,10.0,8.0,4.22,3.0,14.0,0.667,3.731,152.0,1.203,8.86,6.528,1.968,1.399,0.711,4.663
2024,2023-24,Andrew,andrewcollege,loganwaldrope5hc,Logan Waldrop,0.0,0.0,0.0,0.0,7.1,4.0,3.0,2.0,2.75,3.0,2.0,,2.535,224.0,0.951,5.07,2.535,3.486,3.803,1.091,3.803
2024,2023-24,Andrew,andrewcollege,maddoxmuellerjp95,Maddox Mueller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,patrickcrosby560c,Patrick Crosby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,philliphodgesv92o,Phillip Hodges,0.0,1.0,0.0,0.0,7.1,3.0,2.0,2.0,2.5,2.0,7.0,1.0,2.535,224.0,0.775,3.803,8.873,3.169,2.535,0.8,2.535
2024,2023-24,Andrew,andrewcollege,ryanbraddock1vc6,Ryan Braddock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,thomasmurciar34o,Thomas Murcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Andrew,andrewcollege,zackbowman6fwq,Zack Bowman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,ashtonwagnervza3,Ashton Wagner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,azaelquotbeboquothinojosa7t5q,"Azael ""Bebo"" Hinojosa",0.0,0.0,1.0,0.0,5.3,9.0,4.0,3.0,8.0,4.0,4.0,0.0,5.094,111.0,3.208,15.283,6.792,13.585,6.792,0.5,6.792
2024,2023-24,Angelina,angelinacollege,bradleyburkhardtmhzz,Bradley Burkhardt,0.0,1.0,2.0,0.0,7.4,9.0,9.0,4.0,10.379999999999999,8.0,14.0,0.333,4.865,117.0,2.619,10.946,17.027,12.624,9.73,0.771,10.946
2024,2023-24,Angelina,angelinacollege,christianletendre1reg,Christian Letendre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,colbyturneryp96,Colby Turner,0.0,0.0,2.0,0.0,5.1,1.0,5.0,4.0,3.46,4.0,4.0,0.0,7.059,80.0,0.875,1.765,7.059,6.106,7.059,1.156,8.824
2024,2023-24,Angelina,angelinacollege,colestandleyphoa,Cole Standley,0.0,0.0,1.0,0.0,2.2,2.0,1.0,1.0,1.5,2.0,4.0,0.0,4.091,139.0,1.591,8.182,16.364,6.136,8.182,1.333,4.091
2024,2023-24,Angelina,angelinacollege,coopermolnesd61j,Cooper Molnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,daltonmullinsuih6,Dalton Mullins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,dylanquottinequothampshiresff9,"Dylan ""Tine"" Hampshire",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,ethanjezierskibbzu,Ethan Jezierski,0.0,0.0,1.0,0.0,15.0,18.0,11.0,3.0,4.92,4.0,11.0,0.0,1.8,315.0,1.528,10.8,6.6,2.952,2.4,0.813,6.6
2024,2023-24,Angelina,angelinacollege,gabeleblancy2h6,Gabe LeBlanc,0.0,1.0,1.0,0.0,9.2,7.0,8.0,7.0,6.45,12.0,7.0,0.5,6.848,83.0,1.462,6.848,6.848,6.31,11.739,1.86,7.826
2024,2023-24,Angelina,angelinacollege,haydenhupeckkw,Hayden Hupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,hunterditsworthy35z,Hunter Ditsworth,0.0,0.0,1.0,0.0,4.4,5.0,8.0,5.0,9.43,8.0,5.0,0.0,10.227,56.0,3.28,10.227,10.227,19.289,16.364,0.848,16.364
2024,2023-24,Angelina,angelinacollege,jackbrinsonrfaq,Jack Brinson,0.0,1.0,0.0,0.0,6.1,4.0,4.0,3.0,3.75,6.0,3.0,1.0,4.426,128.0,1.27,5.902,4.426,5.533,8.852,1.6,5.902
2024,2023-24,Angelina,angelinacollege,jacobtangumavt1n,Jacob Tanguma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,jadavionlacylwxg,Ja'Davion Lacy,0.0,0.0,0.0,0.0,8.0,9.0,8.0,7.0,10.33,11.0,16.0,,7.875,72.0,2.416,10.125,18.0,11.621,12.375,1.065,9.0
2024,2023-24,Angelina,angelinacollege,jordanmillervls3,Jordan Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,kristophergrimesmv63,Kristopher Grimes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,markhenderson1ej5,Mark Henderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,markzapataktqj,Mark Zapata,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,,27.0,21.0,3.0,0.0,18.0,27.0,27.0,1.0,27.0
2024,2023-24,Angelina,angelinacollege,masonlampeso68,Mason Lampe,0.0,0.0,0.0,1.0,4.0,10.0,6.0,6.0,4.0,0.0,4.0,,13.5,42.0,3.5,22.5,9.0,9.0,0.0,0.0,13.5
2024,2023-24,Angelina,angelinacollege,michaelherndon456k,Michael Herndon,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,4.0,5.0,2.0,,13.5,42.0,3.5,13.5,9.0,18.0,22.5,1.25,18.0
2024,2023-24,Angelina,angelinacollege,noahquottazquotpatex5ss,"Noah ""Taz"" Pate",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,ramiromezau7e6,Ramiro Meza,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,,0.0,,3.0,9.0,9.0,18.0,9.0,0.5,0.0
2024,2023-24,Angelina,angelinacollege,ryanlewisiyx1,Ryan Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,samhardcastlei1g0,Sam Hardcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Angelina,angelinacollege,samnitzkew4v2,Sam Nitzke,0.0,1.0,0.0,0.0,8.2,9.0,10.0,7.0,7.25,2.0,10.0,1.0,7.683,74.0,1.982,9.878,10.976,7.957,2.195,0.276,10.976
2024,2023-24,Angelina,angelinacollege,seanbazmore6we1,Sean Bazmore,0.0,0.0,0.0,0.0,2.3,6.0,5.0,5.0,7.65,5.0,4.0,,19.565,29.0,5.935,23.478,15.652,29.935,19.565,0.654,19.565
2024,2023-24,Angelina,angelinacollege,spenceralexander19or,Spencer Alexander,0.0,0.0,0.0,0.0,0.2,6.0,9.0,5.0,10.5,1.0,0.0,,225.0,3.0,82.5,270.0,0.0,472.5,45.0,0.095,405.0
2024,2023-24,Angelina,angelinacollege,waltonjackksfv,Walton Jack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,aidenschmidgallhu8m,Aiden Schmidgall,0.0,1.0,0.0,1.0,7.5,10.0,6.0,6.0,17.6,5.0,7.0,1.0,7.2,79.0,3.68,12.0,8.4,21.12,6.0,0.284,7.2
2024,2023-24,Arizona Western,arizonawesterncollege,alexflores9dwv,Alex Flores,0.0,1.0,0.0,0.0,8.1,6.0,2.0,1.0,4.85,6.0,4.0,1.0,1.111,511.0,1.34,6.667,4.444,5.389,6.667,1.237,2.222
2024,2023-24,Arizona Western,arizonawesterncollege,bradynelsonhwjn,Brady Nelson,2.0,1.0,1.0,0.0,11.3,20.0,13.0,10.0,12.68,4.0,10.0,0.5,7.965,71.0,2.892,15.929,7.965,10.099,3.186,0.315,10.354
2024,2023-24,Arizona Western,arizonawesterncollege,bronsonneavepud2,Bronson Neave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,carlosuribetmsx,Carlos Uribe,4.0,3.0,0.0,0.0,25.4,32.0,9.0,8.0,12.11,7.0,27.0,1.0,2.835,200.0,1.737,11.339,9.567,4.291,2.48,0.578,3.189
2024,2023-24,Arizona Western,arizonawesterncollege,carlsullivanhrif,Carl Sullivan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,eliwatson8xun,Eli Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,faustosanchezasq9,Fausto Sanchez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,felixbrunnertnn7,Felix Brunner,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,,27.0,21.0,6.0,27.0,9.0,27.0,18.0,0.667,27.0
2024,2023-24,Arizona Western,arizonawesterncollege,freddygarciay0fl,Freddy Garcia,0.0,0.0,0.0,0.0,1.1,1.0,2.0,2.0,1.5,1.0,1.0,,16.364,35.0,2.273,8.182,8.182,12.273,8.182,0.667,16.364
2024,2023-24,Arizona Western,arizonawesterncollege,hugotafoyac000,Hugo Tafoya,0.0,1.0,0.0,0.0,4.4,2.0,2.0,2.0,8.69,8.0,8.0,1.0,4.091,139.0,2.43,4.091,16.364,17.775,16.364,0.921,4.091
2024,2023-24,Arizona Western,arizonawesterncollege,ismaelcordoba4pzt,Ismael Cordoba,4.0,2.0,1.0,0.0,20.1,20.0,8.0,8.0,6.23,9.0,17.0,0.667,3.582,158.0,1.305,8.955,7.612,2.79,4.03,1.445,3.582
2024,2023-24,Arizona Western,arizonawesterncollege,jahzeelgroetelaersdsqc,Jahzeel Groetelaers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,jonahrichardson3olb,Jonah Richardson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,lucahoergerzic4,Luca Hoerger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,macrobertsonzoh7,Mac Robertson,3.0,2.0,0.0,0.0,17.2,22.0,14.0,14.0,12.79,7.0,20.0,1.0,7.326,77.0,2.023,11.512,10.465,6.692,3.663,0.547,7.326
2024,2023-24,Arizona Western,arizonawesterncollege,marcoslantiguayam2,Marcos Lantigua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,marcusgrahammjwo,Marcus Graham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,masonulm1d9f,Mason Ulm,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,,0.0,,1.5,4.5,9.0,9.0,4.5,0.5,0.0
2024,2023-24,Arizona Western,arizonawesterncollege,nathanhouston4q4m,Nathan Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,oaklandflodellv3o9,Oakland Flodell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,robertmiranda3c3t,Robert Miranda,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,,0.0,,3.0,9.0,9.0,18.0,9.0,0.5,0.0
2024,2023-24,Arizona Western,arizonawesterncollege,sergiodecellohrez,Sergio DeCello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,sinclairpimenteliaen,Sinclair Pimentel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,taehyungkimt6g5,Taehyung Kim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Arizona Western,arizonawesterncollege,yonicastroajxw,Yoni Castro,2.0,0.0,1.0,0.0,12.1,16.0,14.0,9.0,9.2,9.0,17.0,0.0,6.694,85.0,2.083,11.901,12.645,6.843,6.694,0.978,10.413
2024,2023-24,Barton,bartoncommunitycollege,aidansowersixd4,Aidan Sowers,2.0,0.0,0.0,0.0,7.1,6.0,4.0,4.0,3.25,5.0,8.0,,5.07,112.0,1.303,7.606,10.141,4.12,6.338,1.538,5.07
2024,2023-24,Barton,bartoncommunitycollege,anthonytretop3kz,Anthony Treto,0.0,0.0,1.0,0.0,1.2,3.0,4.0,3.0,2.4,3.0,2.0,0.0,22.5,25.0,4.5,22.5,15.0,18.0,22.5,1.25,30.0
2024,2023-24,Barton,bartoncommunitycollege,austinnitcherz6m2,Austin Nitcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,austinyoungkihh,Austin Young,0.0,0.0,0.0,0.0,3.1,7.0,5.0,3.0,19.33,3.0,4.0,,8.71,65.0,8.494,20.323,11.613,56.119,8.71,0.155,14.516
2024,2023-24,Barton,bartoncommunitycollege,aydenhadley4tet,Ayden Hadley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,barrettdonaldson1rei,Barrett Donaldson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,bradleyfeezerxxbb,Bradley Feezer,2.0,2.0,0.0,0.0,11.0,8.0,2.0,2.0,2.21,3.0,8.0,1.0,1.636,347.0,0.928,6.545,6.545,1.808,2.455,1.357,1.636
2024,2023-24,Barton,bartoncommunitycollege,brockhoward97xh,Brock Howard,2.0,2.0,0.0,0.0,11.0,8.0,2.0,2.0,2.21,3.0,8.0,1.0,1.636,347.0,0.928,6.545,6.545,1.808,2.455,1.357,1.636
2024,2023-24,Barton,bartoncommunitycollege,cadekunz57wy,Cade Kunz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,cesargomezcq07,Cesar Gomez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,coleschiefferdbuu,Cole Schieffer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,coltonwahlstrom8u2x,Colton Wahlstrom,0.0,1.0,0.0,2.0,3.3000000000000003,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,1.212,5.455,0.0,5.455,0.0,0.0,0.0
2024,2023-24,Barton,bartoncommunitycollege,coopertaborg2cz,Cooper Tabor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,ethanminakerenmc,Ethan Minaker,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.25,1.0,2.0,,2.25,252.0,1.312,9.0,4.5,2.812,2.25,0.8,2.25
2024,2023-24,Barton,bartoncommunitycollege,grantnottlemann5oa1,Grant Nottlemann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,hankorra8jj,Hank Orr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,hunterseierwj01,Hunter Seier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,jacksonmacwilliamswhrk,Jackson MacWilliams,0.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,2.5,2.0,5.0,,2.25,252.0,1.625,9.0,11.25,5.625,4.5,0.8,2.25
2024,2023-24,Barton,bartoncommunitycollege,jaroncottongn9w,Jaron Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,kadenstonesbtkr,Kaden Stones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,kylerhorsmank71i,Kyler Horsman,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,1.33,1.0,1.0,1.0,6.0,95.0,1.443,9.0,3.0,3.99,3.0,0.752,9.0
2024,2023-24,Barton,bartoncommunitycollege,nathanbowmanmd77,Nathan Bowman,1.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,3.67,6.0,7.0,,1.286,441.0,1.524,9.0,9.0,4.719,7.714,1.635,1.286
2024,2023-24,Barton,bartoncommunitycollege,owenbaileyztxd,Owen Bailey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,owenclynezar2,Owen Clyne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,prestongolden8a8q,Preston Golden,0.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,1.0,6.0,95.0,1.667,6.0,0.0,9.0,6.0,0.667,9.0
2024,2023-24,Barton,bartoncommunitycollege,reecehemmerling41lz,Reece Hemmerling,1.0,1.0,0.0,0.0,4.0,7.0,5.0,5.0,5.33,1.0,7.0,1.0,11.25,50.0,3.082,15.75,15.75,11.992,2.25,0.188,11.25
2024,2023-24,Barton,bartoncommunitycollege,robbybolinyqgg,Robby Bolin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,trentreitmayerjwii,Trent Reitmayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Barton,bartoncommunitycollege,tylerstuhlsatzkpoe,Tyler Stuhlsatz,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,1.33,1.0,1.0,1.0,6.0,95.0,1.443,9.0,3.0,3.99,3.0,0.752,9.0
2024,2023-24,Barton,bartoncommunitycollege,wyattyetter3ysk,Wyatt Yetter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Baton Rouge,batonrougecommunitycollege,aidanmachadooch9,Aidan Machado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Baton Rouge,batonrougecommunitycollege,allenjohnsonrvlt,Allen Johnson,1.0,0.0,1.0,0.0,4.1,6.0,6.0,6.0,6.33,3.0,5.0,0.0,13.171,43.0,3.007,13.171,10.976,13.895,6.585,0.474,13.171
2024,2023-24,Baton Rouge,batonrougecommunitycollege,andrewabshirem8t1,Andrew Abshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Baton Rouge,batonrougecommunitycollege,barretthebert57el,Barrett Hebert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Baton Rouge,batonrougecommunitycollege,bradencorkerncoab,Braden Corkern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Baton Rouge,batonrougecommunitycollege,bradenmclin962b,Braden McLin,0.0,0.0,0.0,0.0,2.2,8.0,6.0,6.0,6.6,1.0,2.0,,24.545,23.0,6.636,32.727,8.182,27.0,4.091,0.152,24.545
2024,2023-24,Baton Rouge,batonrougecommunitycollege,bradyneyland96pd,Brady Neyland,0.0,0.0,0.0,0.0,6.0,10.0,12.0,11.0,13.5,9.0,1.0,,16.5,34.0,3.917,15.0,1.5,20.25,13.5,0.667,18.0
2024,2023-24,Baton Rouge,batonrougecommunitycollege,briggsardoinm5bz,Briggs Ardoin,1.0,0.0,2.0,0.0,5.4,10.0,7.0,6.0,15.75,4.0,9.0,0.0,10.0,57.0,4.769,16.667,15.0,26.25,6.667,0.254,11.667
2024,2023-24,Baton Rouge,batonrougecommunitycollege,cadendurandxe52,Caden Durand,2.0,0.0,2.0,0.0,19.1,18.0,11.0,8.0,8.71,6.0,17.0,0.0,3.77,151.0,1.398,8.482,8.01,4.104,2.827,0.689,5.183
2024,2023-24,Baton Rouge,batonrougecommunitycollege,caderobiny33f,Cade Robin,2.0,0.0,4.0,0.0,12.5,24.0,22.0,16.0,23.65,8.0,12.0,0.0,11.52,49.0,3.812,17.28,8.64,17.028,5.76,0.338,15.84
2024,2023-24,Baton Rouge,batonrougecommunitycollege,coleveroniexpu3,Cole Veronie,0.0,0.0,0.0,0.0,2.1,4.0,2.0,2.0,5.5,2.0,1.0,,8.571,66.0,4.524,17.143,4.286,23.571,8.571,0.364,8.571
2024,2023-24,Baton Rouge,batonrougecommunitycollege,colinmcdonaldwuvv,Colin McDonald,0.0,0.0,0.0,0.0,11.6,21.0,12.0,12.0,15.86,6.0,8.0,,9.31,61.0,3.178,16.293,6.207,12.305,4.655,0.378,9.31
2024,2023-24,Baton Rouge,batonrougecommunitycollege,collindupree73y,Collin Dupre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
